Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Brad,2020-06-01 02:54:21,00:00:28,,Parasyte: The Maxim: Season 1: In Cold Blood (Episode 19),,Vizio MG244 FXCN SX7 CAST Smart TV,00:19:51,00:19:51,US (United States)
Brad,2020-06-01 02:53:57,00:00:01,,Parasyte: The Maxim: Season 1: In Cold Blood (Episode 19),,DefaultWidevineAndroidPhone,00:05:57,Not latest view,US (United States)
Brad,2020-06-01 00:19:02,00:21:51,,Parasyte: The Maxim: Season 1: In Cold Blood (Episode 19),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:51,Not latest view,US (United States)
Brad,2020-05-31 23:57:00,00:21:57,,Parasyte: The Maxim: Season 1: More Than Human (Episode 18),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:57,00:21:57,US (United States)
Brad,2020-05-31 23:38:14,00:18:41,,Parasyte: The Maxim: Season 1: The Adventure of the Dying Detective (Episode 17),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:57,00:21:57,US (United States)
Brad,2020-05-31 23:37:55,00:00:02,,Parasyte: The Maxim: Season 1: The Adventure of the Dying Detective (Episode 17),,DefaultWidevineAndroidPhone,00:03:17,Not latest view,US (United States)
Brad,2020-05-31 22:30:24,00:03:07,,Parasyte: The Maxim: Season 1: The Adventure of the Dying Detective (Episode 17),,Vizio MG244 FXCN SX7 CAST Smart TV,00:03:07,Not latest view,US (United States)
Brad,2020-05-31 22:08:56,00:21:21,,Parasyte: The Maxim: Season 1: Happy Family (Episode 16),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:57,00:21:57,US (United States)
Brad,2020-05-31 22:01:18,00:07:33,,Parasyte: The Maxim: Season 1: Something Wicked This Way Comes (Episode 15),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:58,00:21:58,US (United States)
Brad,2020-05-31 21:09:43,00:46:09,,GoldenEye,,Vizio MG244 FXCN SX7 CAST Smart TV,02:09:58,Not latest view,US (United States)
Brad,2020-05-31 20:58:07,00:00:07,,The Great Raitai Tournament Saga Trailer: Baki,TRAILER,DefaultWidevineAndroidPhone,00:00:07,00:00:07,US (United States)
Brad,2020-05-31 20:56:28,00:13:06,,Parasyte: The Maxim: Season 1: Something Wicked This Way Comes (Episode 15),,Vizio MG244 FXCN SX7 CAST Smart TV,00:14:26,Not latest view,US (United States)
Brad,2020-05-31 20:56:10,00:00:01,,Parasyte: The Maxim: Season 1: Something Wicked This Way Comes (Episode 15),,DefaultWidevineAndroidPhone,00:00:01,Not latest view,US (United States)
Brad,2020-05-31 19:29:07,00:56:24,,GoldenEye,,Vizio MG244 FXCN SX7 CAST Smart TV,01:23:50,Not latest view,US (United States)
Brad,2020-05-31 02:32:18,00:26:27,,GoldenEye,,Vizio MG244 FXCN SX7 CAST Smart TV,00:27:49,Not latest view,US (United States)
Brad,2020-05-31 02:31:39,00:00:02,,GoldenEye,,Vizio MG244 FXCN SX7 CAST Smart TV,00:01:24,Not latest view,US (United States)
Brad,2020-05-31 02:31:05,00:00:26,,GoldenEye,,Vizio MG244 FXCN SX7 CAST Smart TV,00:01:24,Not latest view,US (United States)
Brad,2020-05-30 23:51:58,00:01:23,,GoldenEye,,Vizio MG244 FXCN SX7 CAST Smart TV,00:01:23,Not latest view,US (United States)
Brad,2020-05-30 23:51:39,00:00:01,,GoldenEye,,DefaultWidevineAndroidPhone,00:00:01,Not latest view,US (United States)
Brad,2020-05-30 22:51:57,00:21:07,,Parasyte: The Maxim: Season 1: The Selfish Gene (Episode 14),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:07,00:21:07,US (United States)
Brad,2020-05-30 22:29:56,00:21:56,,Parasyte: The Maxim: Season 1: Hello Sadness (Episode 13),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:56,00:21:56,US (United States)
Brad,2020-05-30 22:05:04,00:22:30,,Parasyte: The Maxim: Season 1: Kokoro (Episode 12),,Vizio MG244 FXCN SX7 CAST Smart TV,00:22:36,00:22:36,US (United States)
Brad,2020-05-30 22:04:42,00:00:07,,Parasyte: The Maxim: Season 1: Kokoro (Episode 12),,DefaultWidevineAndroidPhone,00:00:07,Not latest view,US (United States)
Brad,2020-05-30 20:58:20,00:20:31,,Parasyte: The Maxim: Season 1: The Blue Bird (Episode 11),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:29,00:21:29,US (United States)
Brad,2020-05-30 20:58:04,00:00:01,,Parasyte: The Maxim: Season 1: The Blue Bird (Episode 11),,DefaultWidevineAndroidPhone,00:01:00,Not latest view,US (United States)
Brad,2020-05-30 04:00:29,00:01:47,,Parasyte: The Maxim: Season 1: The Blue Bird (Episode 11),,Vizio MG244 FXCN SX7 CAST Smart TV,00:01:47,Not latest view,US (United States)
Brad,2020-05-30 03:39:41,00:20:41,,Parasyte: The Maxim: Season 1: What Mad Universe (Episode 10),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:58,00:21:58,US (United States)
Brad,2020-05-30 03:18:38,00:20:56,,Parasyte: The Maxim: Season 1: Beyond Good and Evil (Episode 9),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:57,00:21:57,US (United States)
Brad,2020-05-30 02:57:54,00:20:37,,Parasyte: The Maxim: Season 1: Freezing Point (Episode 8),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:57,00:21:57,US (United States)
Brad,2020-05-30 02:37:08,00:20:40,,Parasyte: The Maxim: Season 1: A Dark Night's Passing (Episode 7),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:58,00:21:58,US (United States)
Brad,2020-05-30 02:36:50,00:00:01,,Parasyte: The Maxim: Season 1: A Dark Night's Passing (Episode 7),,DefaultWidevineAndroidPhone,00:00:01,Not latest view,US (United States)
Brad,2020-05-29 01:16:39,00:20:38,,Parasyte: The Maxim: Season 1: The Sun Also Rises (Episode 6),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:58,00:21:58,US (United States)
Brad,2020-05-29 01:15:52,00:00:27,,Parasyte: The Maxim: Season 1: The Sun Also Rises (Episode 6),,Vizio MG244 FXCN SX7 CAST Smart TV,00:00:27,Not latest view,US (United States)
Brad,2020-05-29 01:15:39,00:00:01,,Parasyte: The Maxim: Season 1: The Sun Also Rises (Episode 6),,DefaultWidevineAndroidPhone,00:00:02,Not latest view,US (United States)
Brad,2020-05-29 01:14:36,00:00:52,,Parasyte: The Maxim: Season 1: The Sun Also Rises (Episode 6),,Vizio MG244 FXCN SX7 CAST Smart TV,00:00:12,Not latest view,US (United States)
Brad,2020-05-29 01:12:59,00:01:32,,Parasyte: The Maxim: Season 1: The Sun Also Rises (Episode 6),,Vizio MG244 FXCN SX7 CAST Smart TV,00:01:32,Not latest view,US (United States)
Brad,2020-05-29 01:12:41,00:00:01,,Parasyte: The Maxim: Season 1: The Sun Also Rises (Episode 6),,DefaultWidevineAndroidPhone,00:00:01,Not latest view,US (United States)
Brad,2020-05-29 01:12:30,00:00:04,,The Great Raitai Tournament Saga Trailer: Baki,TRAILER,DefaultWidevineAndroidPhone,00:00:04,Not latest view,US (United States)
Brad,2020-05-29 00:36:26,00:00:11,,Parasyte: The Maxim: Season 1: The Sun Also Rises (Episode 6),,Vizio MG244 FXCN SX7 CAST Smart TV,00:00:11,Not latest view,US (United States)
Brad,2020-05-29 00:17:27,00:01:24,,The Great Raitai Tournament Saga Trailer: Baki,TRAILER,DefaultWidevineAndroidPhone,00:01:24,Not latest view,US (United States)
Brad,2020-05-29 00:15:32,00:20:48,,Parasyte: The Maxim: Season 1: The Stranger (Episode 5),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:58,00:21:58,US (United States)
Brad,2020-05-28 23:54:50,00:20:35,,Parasyte: The Maxim: Season 1: Tangled Hair (Episode 4),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:58,00:21:58,US (United States)
Brad,2020-05-28 23:54:43,00:01:24,,The Great Raitai Tournament Saga Trailer: Baki,TRAILER,DefaultWidevineAndroidPhone,00:01:24,Not latest view,US (United States)
Brad,2020-05-28 23:33:02,00:21:43,,Parasyte: The Maxim: Season 1: Symposium (Episode 3),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:43,00:21:43,US (United States)
Brad,2020-05-28 23:12:41,00:20:14,,Parasyte: The Maxim: Season 1: The Devil in the Flesh (Episode 2),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:58,00:21:58,US (United States)
Brad,2020-05-28 23:12:23,00:00:01,,Parasyte: The Maxim: Season 1: The Devil in the Flesh (Episode 2),,DefaultWidevineAndroidPhone,00:00:01,Not latest view,US (United States)
Brad,2020-05-28 02:59:45,00:20:22,,Parasyte: The Maxim: Season 1: The Metamorphosis (Episode 1),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:43,00:21:43,US (United States)
Brad,2020-05-28 02:59:28,00:00:01,,Parasyte: The Maxim: Season 1: The Metamorphosis (Episode 1),,DefaultWidevineAndroidPhone,00:00:02,Not latest view,US (United States)
Brad,2020-05-25 21:15:15,00:00:06,,The Last Kingdom (Trailer),TRAILER,DefaultWidevineAndroidPhone,00:00:06,00:00:06,US (United States)
Brad,2020-05-24 01:42:33,00:00:05,,Season 1 Trailer:  Space Force,TRAILER,DefaultWidevineAndroidPhone,00:00:05,00:00:05,US (United States)
Brad,2020-05-23 02:54:23,00:26:55,Autoplayed: user action: None; ,Community: Season 6: Ladders (Episode 1),,Sony PS4,00:26:55,00:26:55,US (United States)
Brad,2020-05-23 02:53:41,00:00:02,,Community: Season 5: Basic Sandwich (Episode 13),,DefaultWidevineAndroidPhone,00:16:01,Not latest view,US (United States)
Brad,2020-05-23 02:48:47,00:05:33,Autoplayed: user action: Unspecified; ,Community: Season 5: Basic Sandwich (Episode 13),,Sony PS4,00:21:34,00:21:34,US (United States)
Brad,2020-05-23 02:47:31,00:00:28,Autoplayed: user action: None; ,Season 1: Freud (Hook 1),HOOK,Sony PS4,00:00:28,00:00:28,US (United States)
Brad,2020-05-23 02:47:08,00:00:12,Autoplayed: user action: None; ,Kingdom: Season 1 (Hook 2),HOOK,Sony PS4,00:00:12,00:00:12,US (United States)
Brad,2020-05-23 02:46:46,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Trial By Media,TRAILER,Sony PS4,00:00:04,00:00:04,US (United States)
Brad,2020-05-23 02:46:06,00:00:23,Autoplayed: user action: None; ,Hangar 1: The UFO Files: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:23,00:00:23,US (United States)
Brad,2020-05-23 02:45:46,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: History 101,TRAILER,Sony PS4,00:00:04,00:00:04,US (United States)
Brad,2020-05-23 02:44:16,00:01:13,Autoplayed: user action: None; ,The Green Hornet_hook_primary_16x9,HOOK,Sony PS4,00:01:13,00:01:13,US (United States)
Brad,2020-05-23 02:43:02,00:00:11,Autoplayed: user action: None; ,Season 1 Trailer: White Lines,TRAILER,Sony PS4,00:00:11,00:00:11,US (United States)
Brad,2020-05-23 02:42:44,00:00:04,Autoplayed: user action: None; ,Trailer: Spenser Confidential,TRAILER,Sony PS4,00:00:04,00:00:04,US (United States)
Brad,2020-05-23 02:42:35,00:00:08,Autoplayed: user action: None; ,Parasyte: The Maxim: Season 1_hook_02_16x9,HOOK,Sony PS4,00:00:08,00:00:08,US (United States)
Brad,2020-05-23 02:41:15,00:00:58,Autoplayed: user action: None; ,Jarhead_hook_03_16x9,HOOK,Sony PS4,00:00:58,00:00:58,US (United States)
Brad,2020-05-23 02:40:55,00:00:04,Autoplayed: user action: None; ,Trailer: The Lovebirds,TRAILER,Sony PS4,00:00:04,00:00:04,US (United States)
Brad,2020-05-22 22:32:17,00:16:39,,Community: Season 5: Basic Sandwich (Episode 13),,Vizio MG244 FXCN SX7 CAST Smart TV,00:16:39,Not latest view,US (United States)
Brad,2020-05-22 22:10:13,00:21:41,,Community: Season 5: Basic Story (Episode 12),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:41,00:21:41,US (United States)
Brad,2020-05-22 21:54:39,00:15:13,,Community: Season 5: G.I. Jeff (Episode 11),,Vizio MG244 FXCN SX7 CAST Smart TV,00:20:51,00:20:51,US (United States)
Brad,2020-05-22 21:53:58,00:00:18,,Community: Season 5: G.I. Jeff (Episode 11),,Vizio MG244 FXCN SX7 CAST Smart TV,00:05:19,Not latest view,US (United States)
Brad,2020-05-22 21:00:57,00:05:39,,Community: Season 5: G.I. Jeff (Episode 11),,Vizio MG244 FXCN SX7 CAST Smart TV,00:05:39,Not latest view,US (United States)
Brad,2020-05-22 21:00:47,00:00:01,,Community: Season 5: G.I. Jeff (Episode 11),,DefaultWidevineAndroidPhone,00:00:01,Not latest view,US (United States)
Brad,2020-05-22 21:00:35,00:00:03,,Community: Season 5: Advanced Advanced Dungeons & Dragons (Episode 10),,DefaultWidevineAndroidPhone,00:21:05,Not latest view,US (United States)
Brad,2020-05-22 21:00:07,00:00:22,,Season 1 Trailer:  Space Force,TRAILER,DefaultWidevineAndroidPhone,00:00:22,Not latest view,US (United States)
Brad,2020-05-22 20:56:10,00:04:41,,Community: Season 5: Advanced Advanced Dungeons & Dragons (Episode 10),,Vizio MG244 FXCN SX7 CAST Smart TV,00:04:41,00:04:41,US (United States)
Brad,2020-05-22 16:21:23,00:21:35,,Community: Season 5: Advanced Advanced Dungeons & Dragons (Episode 10),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:35,Not latest view,US (United States)
Brad,2020-05-22 16:09:21,00:11:38,,Community: Season 5: VCR Maintenance and Educational Publishing (Episode 9),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:41,00:21:41,US (United States)
Brad,2020-05-21 23:55:15,00:10:15,,Community: Season 5: VCR Maintenance and Educational Publishing (Episode 9),,Vizio MG244 FXCN SX7 CAST Smart TV,00:10:15,Not latest view,US (United States)
Brad,2020-05-21 23:33:10,00:21:43,,Community: Season 5: App Development and Condiments (Episode 8),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:43,00:21:43,US (United States)
Brad,2020-05-21 23:11:07,00:21:41,,Community: Season 5: Bondage and Beta Male Sexuality (Episode 7),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:41,00:21:41,US (United States)
Brad,2020-05-21 23:10:47,00:00:01,,Community: Season 5: Bondage and Beta Male Sexuality (Episode 7),,DefaultWidevineAndroidPhone,00:00:01,Not latest view,US (United States)
Brad,2020-05-21 17:02:58,00:19:14,,Community: Season 5: Analysis of Cork-Based Networking (Episode 6),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:35,00:21:35,US (United States)
Brad,2020-05-21 17:02:39,00:00:01,,Community: Season 5: Analysis of Cork-Based Networking (Episode 6),,DefaultWidevineAndroidPhone,00:02:21,Not latest view,US (United States)
Brad,2020-05-21 04:19:46,00:00:03,,Back to the Future,,DefaultWidevineAndroidPhone,01:51:28,01:51:28,US (United States)
Brad,2020-05-21 02:22:31,00:02:21,Autoplayed: user action: None; ,Community: Season 5: Analysis of Cork-Based Networking (Episode 6),,Sony PS4,00:02:21,Not latest view,US (United States)
Brad,2020-05-21 02:00:56,00:21:32,Autoplayed: user action: Unspecified; ,Community: Season 5: Geothermal Escapism (Episode 5),,Sony PS4,00:21:32,00:21:32,US (United States)
Brad,2020-05-21 02:00:36,00:00:14,Autoplayed: user action: None; ,The Eddy: Limited Series (Trailer),TRAILER,Sony PS4,00:00:14,00:00:14,US (United States)
Brad,2020-05-20 23:45:07,01:21:46,,Back to the Future,,Vizio MG244 FXCN SX7 CAST Smart TV,01:51:52,Not latest view,US (United States)
Brad,2020-05-20 23:44:47,00:00:02,,Back to the Future,,DefaultWidevineAndroidPhone,00:30:07,Not latest view,US (United States)
Brad,2020-05-20 23:13:00,00:00:05,,Season 1 Trailer:  Space Force,TRAILER,DefaultWidevineAndroidPhone,00:00:05,Not latest view,US (United States)
Brad,2020-05-20 23:12:56,00:30:31,,Back to the Future,,Vizio MG244 FXCN SX7 CAST Smart TV,00:30:31,Not latest view,US (United States)
Brad,2020-05-20 23:12:38,00:00:01,,Back to the Future,,DefaultWidevineAndroidPhone,00:00:01,Not latest view,US (United States)
Brad,2020-05-20 22:45:03,00:20:43,,Community: Season 5: Cooperative Polygraphy (Episode 4),,Vizio MG244 FXCN SX7 CAST Smart TV,00:20:43,00:20:43,US (United States)
Brad,2020-05-20 22:23:05,00:21:35,,Community: Season 5: Basic Intergluteal Numismatics (Episode 3),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:35,00:21:35,US (United States)
Brad,2020-05-20 21:59:15,00:23:25,,Community: Season 5: Introduction to Teaching (Episode 2),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:39,00:21:39,US (United States)
Brad,2020-05-20 21:37:12,00:21:41,,Community: Season 5: Repilot (Episode 1),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:41,00:21:41,US (United States)
Brad,2020-05-20 21:36:52,00:00:02,,Community: Season 5: Repilot (Episode 1),,DefaultWidevineAndroidPhone,00:00:02,Not latest view,US (United States)
Brad,2020-05-20 21:36:43,00:00:01,,Community: Season 4: Alternative History of the German Invasion (Episode 4),,DefaultWidevineAndroidPhone,00:00:01,00:00:01,US (United States)
Brad,2020-05-16 04:15:11,01:33:08,,The Death of Stalin,,Sony PS4,01:39:42,01:39:42,US (United States)
Brad,2020-05-16 03:29:39,00:06:40,Autoplayed: user action: Unspecified; ,The Death of Stalin,,Sony PS4,00:06:40,Not latest view,US (United States)
Brad,2020-05-16 03:29:01,00:00:18,Autoplayed: user action: None; ,Season 1 Trailer: Trial By Media,TRAILER,Sony PS4,00:00:18,Not latest view,US (United States)
Brad,2020-05-16 03:28:23,00:00:22,Autoplayed: user action: None; ,Hangar 1: The UFO Files: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:22,Not latest view,US (United States)
Brad,2020-05-16 03:28:07,00:00:07,Autoplayed: user action: None; ,Restaurants on the Edge: Season 2: “Hawaii” (Episodic Hook),HOOK,Sony PS4,00:00:07,00:00:07,US (United States)
Brad,2020-05-15 23:50:09,01:04:37,,Romeo Must Die,,Sony PS4,01:50:24,01:50:24,US (United States)
Brad,2020-05-15 23:03:00,00:45:53,Autoplayed: user action: Unspecified; ,Romeo Must Die,,Sony PS4,00:45:53,Not latest view,US (United States)
Brad,2020-05-15 23:02:27,00:00:32,Autoplayed: user action: None; ,Romeo Must Die_hook_05_16x9,HOOK,Sony PS4,00:00:32,00:00:32,US (United States)
Brad,2020-05-15 23:01:13,00:00:02,,Parasyte: The Maxim: Season 1: The Metamorphosis (Episode 1),,Sony PS4,00:00:02,Not latest view,US (United States)
Brad,2020-05-15 21:01:57,00:21:37,,Community: Season 4: Conventions of Space and Time (Episode 3),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:37,00:21:37,US (United States)
Brad,2020-05-15 16:14:56,00:21:27,,Community: Season 4: Paranormal Parentage (Episode 2),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:27,00:21:27,US (United States)
Brad,2020-05-15 16:13:10,00:01:22,,Community: Season 4: History 101 (Episode 1),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:33,00:21:33,US (United States)
Brad,2020-05-15 02:05:45,00:10:29,,Community: Season 4: History 101 (Episode 1),,Vizio MG244 FXCN SX7 CAST Smart TV,00:20:37,Not latest view,US (United States)
Brad,2020-05-14 23:25:22,00:03:43,,The West Wing: Season 3: Hartsfield's Landing (Episode 15),,Vizio MG244 FXCN SX7 CAST Smart TV,00:04:23,00:04:23,US (United States)
Brad,2020-05-14 22:41:50,00:42:56,,The West Wing: Season 3: Night Five (Episode 14),,Vizio MG244 FXCN SX7 CAST Smart TV,00:43:24,00:43:24,US (United States)
Brad,2020-05-14 22:28:03,00:13:27,,The West Wing: Season 3: The Two Bartlets (Episode 13),,Vizio MG244 FXCN SX7 CAST Smart TV,00:43:09,00:43:09,US (United States)
Brad,2020-05-14 22:27:37,00:00:02,,The West Wing: Season 3: The Two Bartlets (Episode 13),,DefaultWidevineAndroidPhone,00:29:43,Not latest view,US (United States)
Brad,2020-05-14 22:27:12,00:00:04,,The West Wing: Season 7: The Ticket (Episode 1),,DefaultWidevineAndroidPhone,00:00:04,00:00:04,US (United States)
Brad,2020-05-10 23:35:42,00:10:10,Autoplayed: user action: None; ,Community: Season 4: History 101 (Episode 1),,Sony PS4,00:10:10,Not latest view,US (United States)
Brad,2020-05-10 23:14:06,00:21:24,Autoplayed: user action: Unspecified; ,Community: Season 3: Introduction to Finality (Episode 22),,Sony PS4,00:21:24,00:21:24,US (United States)
Brad,2020-05-10 22:47:59,00:21:19,Autoplayed: user action: None; ,Community: Season 3: The First Chang Dynasty (Episode 21),,Sony PS4,00:21:19,00:21:19,US (United States)
Brad,2020-05-10 22:26:50,00:21:08,Autoplayed: user action: None; ,Community: Season 3: Digital Estate Planning (Episode 20),,Sony PS4,00:21:08,00:21:08,US (United States)
Brad,2020-05-10 22:05:34,00:21:15,Autoplayed: user action: None; ,Community: Season 3: Curriculum Unavailable (Episode 19),,Sony PS4,00:21:15,00:21:15,US (United States)
Brad,2020-05-10 22:02:29,00:02:51,Autoplayed: user action: Unspecified; ,Community: Season 3: Course Listing Unavailable (Episode 18),,Sony PS4,00:20:53,00:20:53,US (United States)
Brad,2020-05-10 22:02:02,00:00:22,Autoplayed: user action: None; ,Season 1 Trailer: Almost Happy,TRAILER,Sony PS4,00:00:22,00:00:22,US (United States)
Brad,2020-05-10 19:36:35,00:18:19,,Community: Season 3: Course Listing Unavailable (Episode 18),,Vizio MG244 FXCN SX7 CAST Smart TV,00:18:19,Not latest view,US (United States)
Brad,2020-05-10 19:15:07,00:20:53,,Community: Season 3: Basic Lupine Urology (Episode 17),,Vizio MG244 FXCN SX7 CAST Smart TV,00:20:53,00:20:53,US (United States)
Brad,2020-05-10 18:53:25,00:21:17,,Community: Season 3: Virtual Systems Analysis (Episode 16),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:17,00:21:17,US (United States)
Brad,2020-05-10 18:31:46,00:21:15,,Community: Season 3: Origins of Vampire Mythology (Episode 15),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:15,00:21:15,US (United States)
Brad,2020-05-10 18:14:03,00:17:17,,Community: Season 3: Pillows and Blankets (Episode 14),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:27,00:21:27,US (United States)
Brad,2020-05-09 21:28:43,02:15:40,,Den of Thieves,,Vizio MG244 FXCN SX7 CAST Smart TV,02:15:40,02:15:40,US (United States)
Brad,2020-05-09 21:28:26,00:00:04,,Den of Thieves,,DefaultWidevineAndroidPhone,00:00:04,Not latest view,US (United States)
Brad,2020-05-09 21:09:06,00:04:11,,Community: Season 3: Pillows and Blankets (Episode 14),,Vizio MG244 FXCN SX7 CAST Smart TV,00:04:11,Not latest view,US (United States)
Brad,2020-05-09 00:41:01,00:00:07,,Portrait Product Preview: GHOST IN THE SHELL: SAC_2045: Season 1,PREVIEW,DefaultWidevineAndroidPhone,00:00:07,00:00:07,US (United States)
Brad,2020-05-08 23:07:43,00:21:07,,Community: Season 3: Digital Exploration of Interior Design (Episode 13),,Vizio MG244 FXCN SX7 CAST Smart TV,00:21:07,00:21:07,US (United States)
